audio_path1,audio_path2,label
five\common_voice_en_19553453.opus,five\common_voice_en_553034.opus,1
left\common_voice_en_219647.opus,universidad\common_voice_es_19307555.opus,0
encuentra\common_voice_es_20444803.opus,bed\common_voice_en_17408300.opus,0
three\common_voice_en_492108.opus,seis\common_voice_es_18339451.opus,0
tree\common_voice_en_529815.opus,follow\common_voice_en_20310921.opus,0
nombre\common_voice_es_20046532.opus,three\common_voice_en_533326.opus,0
cat\common_voice_en_19692058.opus,cat\common_voice_en_18145183.opus,1
uno\common_voice_es_19283364.opus,uno\common_voice_es_18734660.opus,1
zero\common_voice_en_562978.opus,tiempo\common_voice_es_19738436.opus,0
eight\common_voice_en_523298.opus,nueve\common_voice_es_20278072.opus,0
visual\common_voice_en_21332669.opus,wow\common_voice_en_15905014.opus,0
ciudad\common_voice_es_20862814.opus,follow\common_voice_en_17294373.opus,0
universidad\common_voice_es_20561837.opus,zero\common_voice_en_18335788.opus,0
seis\common_voice_es_19307672.opus,seis\common_voice_es_19619167.opus,1
marvin\common_voice_en_18454358.opus,marvin\common_voice_en_18975490.opus,1
zero\common_voice_en_18822312.opus,color\common_voice_es_19709790.opus,0
canción\common_voice_es_20373943.opus,canción\common_voice_es_20736330.opus,1
three\common_voice_en_17247239.opus,three\common_voice_en_18152517.opus,1
canción\common_voice_es_19139328.opus,canción\common_voice_es_20716183.opus,1
stop\common_voice_en_687830.opus,zero\common_voice_en_17386355.opus,0
número\common_voice_es_20303525.opus,número\common_voice_es_20816185.opus,1
cuatro\common_voice_es_19787484.opus,cuatro\common_voice_es_20595482.opus,1
tres\common_voice_es_20578602.opus,bird\common_voice_en_18489867.opus,0
visual\common_voice_en_18675105.opus,visual\common_voice_en_20024044.opus,1
eight\common_voice_en_21872572.opus,tiempo\common_voice_es_19942188.opus,0
visual\common_voice_en_19788701.opus,left\common_voice_en_18068306.opus,0
cero\common_voice_es_20110567.opus,ciudad\common_voice_es_20312337.opus,0
house\common_voice_en_182644.opus,house\common_voice_en_114577.opus,1
follow\common_voice_en_35202.opus,bird\common_voice_en_19887013.opus,0
right\common_voice_en_142619.opus,tiempo\common_voice_es_19626120.opus,0
bed\common_voice_en_95733.opus,tree\common_voice_en_20189001.opus,0
tree\common_voice_en_1337055.opus,color\common_voice_es_19683446.opus,0
seis\common_voice_es_20696401.opus,seis\common_voice_es_20931457.opus,1
eight\common_voice_en_19118385.opus,eight\common_voice_en_18698656.opus,1
marvin\common_voice_en_18408414.opus,follow\common_voice_en_20498287.opus,0
seis\common_voice_es_19477885.opus,follow\common_voice_en_168583.opus,0
ocho\common_voice_es_18766134.opus,left\common_voice_en_18642789.opus,0
zero\common_voice_en_17261569.opus,número\common_voice_es_20930919.opus,0
four\common_voice_en_85910.opus,eight\common_voice_en_19887000.opus,0
marvin\common_voice_en_22361220.opus,marvin\common_voice_en_20049622.opus,1
down\common_voice_en_196489.opus,five\common_voice_en_19158536.opus,0
siete\common_voice_es_20303857.opus,siete\common_voice_es_19857495.opus,1
happy\common_voice_en_17700804.opus,left\common_voice_en_144352.opus,0
learn\common_voice_en_30711.opus,cero\common_voice_es_20538091.opus,0
tree\common_voice_en_545358.opus,tree\common_voice_en_18707212.opus,1
color\common_voice_es_20725441.opus,nueve\common_voice_es_19640309.opus,0
seven\common_voice_en_19680133.opus,one\common_voice_en_20877878.opus,0
juego\common_voice_es_19250446.opus,nombre\common_voice_es_20465868.opus,0
three\common_voice_en_20009488.opus,bird\common_voice_en_20660907.opus,0
seven\common_voice_en_667040.opus,house\common_voice_en_219468.opus,0
sheila\common_voice_en_18890773.opus,right\common_voice_en_186134.opus,0
número\common_voice_es_20711186.opus,visual\common_voice_en_19797294.opus,0
stop\common_voice_en_19111488.opus,bed\common_voice_en_674108.opus,0
cuatro\common_voice_es_20286112.opus,down\common_voice_en_17295632.opus,0
marvin\common_voice_en_19599818.opus,off\common_voice_en_550018.opus,0
backward\common_voice_en_18772743.opus,cat\common_voice_en_17940833.opus,0
nine\common_voice_en_19664361.opus,ocho\common_voice_es_20282412.opus,0
cero\common_voice_es_18766685.opus,cero\common_voice_es_19968489.opus,1
backward\common_voice_en_22138685.opus,backward\common_voice_en_19766402.opus,1
backward\common_voice_en_21284826.opus,three\common_voice_en_18913590.opus,0
cuatro\common_voice_es_18330672.opus,cuatro\common_voice_es_20247211.opus,1
two\common_voice_en_55634.opus,two\common_voice_en_20708182.opus,1
dog\common_voice_en_18314565.opus,follow\common_voice_en_22298984.opus,0
visual\common_voice_en_19509715.opus,cero\common_voice_es_19537654.opus,0
two\common_voice_en_17847135.opus,down\common_voice_en_17757533.opus,0
two\common_voice_en_19673920.opus,wow\common_voice_en_17884850.opus,0
bed\common_voice_en_18840517.opus,bird\common_voice_en_20381756.opus,0
cero\common_voice_es_20892456.opus,cero\common_voice_es_18669101.opus,1
down\common_voice_en_574046.opus,seven\common_voice_en_17276528.opus,0
off\common_voice_en_182635.opus,off\common_voice_en_12989.opus,1
happy\common_voice_en_18510855.opus,backward\common_voice_en_21180381.opus,0
left\common_voice_en_447315.opus,eight\common_voice_en_29420.opus,0
house\common_voice_en_19651436.opus,house\common_voice_en_599756.opus,1
four\common_voice_en_20909363.opus,zero\common_voice_en_20956191.opus,0
tiempo\common_voice_es_18656498.opus,tiempo\common_voice_es_20313012.opus,1
cuatro\common_voice_es_18800777.opus,color\common_voice_es_20460297.opus,0
sheila\common_voice_en_18771680.opus,sheila\common_voice_en_19668630.opus,1
off\common_voice_en_488396.opus,follow\common_voice_en_18590804.opus,0
seis\common_voice_es_19787066.opus,nine\common_voice_en_18164318.opus,0
tiempo\common_voice_es_19887641.opus,vida\common_voice_es_19658823.opus,0
happy\common_voice_en_636552.opus,happy\common_voice_en_18563863.opus,1
bed\common_voice_en_17262663.opus,número\common_voice_es_20597940.opus,0
bed\common_voice_en_41367.opus,bed\common_voice_en_676306.opus,1
yes\common_voice_en_18605147.opus,yes\common_voice_en_17919961.opus,1
six\common_voice_en_650314.opus,six\common_voice_en_21829688.opus,1
stop\common_voice_en_18099190.opus,one\common_voice_en_44314.opus,0
one\common_voice_en_18109874.opus,one\common_voice_en_489160.opus,1
número\common_voice_es_20886767.opus,cuatro\common_voice_es_19130754.opus,0
seven\common_voice_en_19050020.opus,color\common_voice_es_19172691.opus,0
encuentra\common_voice_es_19994104.opus,off\common_voice_en_592593.opus,0
universidad\common_voice_es_19625143.opus,cuatro\common_voice_es_20943602.opus,0
off\common_voice_en_549204.opus,marvin\common_voice_en_19557280.opus,0
canción\common_voice_es_20050009.opus,nine\common_voice_en_20537548.opus,0
uno\common_voice_es_19234527.opus,uno\common_voice_es_19877888.opus,1
nine\common_voice_en_17289160.opus,siete\common_voice_es_20300044.opus,0
tres\common_voice_es_20318564.opus,left\common_voice_en_17843591.opus,0
zero\common_voice_en_697734.opus,visual\common_voice_en_20879812.opus,0
universidad\common_voice_es_19478073.opus,house\common_voice_en_591828.opus,0
número\common_voice_es_20291484.opus,learn\common_voice_en_17725662.opus,0
tiempo\common_voice_es_18951119.opus,three\common_voice_en_21971785.opus,0
cinco\common_voice_es_19572218.opus,vida\common_voice_es_19683798.opus,0
juego\common_voice_es_20497738.opus,juego\common_voice_es_20869869.opus,1
backward\common_voice_en_20173649.opus,off\common_voice_en_18421594.opus,0
yes\common_voice_en_17869410.opus,yes\common_voice_en_193958.opus,1
seis\common_voice_es_19724129.opus,universidad\common_voice_es_20127996.opus,0
learn\common_voice_en_603096.opus,learn\common_voice_en_70633.opus,1
house\common_voice_en_20511489.opus,cinco\common_voice_es_20574017.opus,0
ocho\common_voice_es_20910049.opus,ocho\common_voice_es_19839338.opus,1
cat\common_voice_en_18071591.opus,right\common_voice_en_11988.opus,0
nombre\common_voice_es_19746783.opus,nombre\common_voice_es_20740897.opus,1
tres\common_voice_es_20936929.opus,número\common_voice_es_20904543.opus,0
eight\common_voice_en_18120628.opus,visual\common_voice_en_18876155.opus,0
juego\common_voice_es_19942311.opus,nombre\common_voice_es_20408434.opus,0
vida\common_voice_es_18967517.opus,juego\common_voice_es_20453267.opus,0
stop\common_voice_en_609802.opus,wow\common_voice_en_17488665.opus,0
color\common_voice_es_20224904.opus,tiempo\common_voice_es_19807054.opus,0
stop\common_voice_en_22296123.opus,stop\common_voice_en_676608.opus,1
down\common_voice_en_684147.opus,stop\common_voice_en_100090.opus,0
wow\common_voice_en_17443314.opus,wow\common_voice_en_2202931.opus,1
número\common_voice_es_20287673.opus,número\common_voice_es_20809120.opus,1
five\common_voice_en_616530.opus,tiempo\common_voice_es_19365257.opus,0
siete\common_voice_es_20885407.opus,tiempo\common_voice_es_19599246.opus,0
right\common_voice_en_210830.opus,tres\common_voice_es_20903825.opus,0
universidad\common_voice_es_20437699.opus,dog\common_voice_en_17288510.opus,0
yes\common_voice_en_589669.opus,two\common_voice_en_20638038.opus,0
universidad\common_voice_es_19731658.opus,ocho\common_voice_es_18963591.opus,0
forward\common_voice_en_19759373.opus,forward\common_voice_en_609751.opus,1
seven\common_voice_en_20288263.opus,seven\common_voice_en_19770333.opus,1
left\common_voice_en_1858111.opus,left\common_voice_en_503695.opus,1
backward\common_voice_en_19946729.opus,ocho\common_voice_es_19981078.opus,0
six\common_voice_en_178585.opus,uno\common_voice_es_18746411.opus,0
encuentra\common_voice_es_19667421.opus,encuentra\common_voice_es_20245945.opus,1
seven\common_voice_en_19646583.opus,vida\common_voice_es_19982442__2.opus,0
universidad\common_voice_es_20273992.opus,vida\common_voice_es_20774671.opus,0
cinco\common_voice_es_18439840.opus,cinco\common_voice_es_19614070.opus,1
dog\common_voice_en_18003969.opus,cat\common_voice_en_21768365.opus,0
five\common_voice_en_192763.opus,five\common_voice_en_17776717.opus,1
encuentra\common_voice_es_20500642.opus,nombre\common_voice_es_19690586.opus,0
eight\common_voice_en_20287595.opus,sheila\common_voice_en_19546352.opus,0
seis\common_voice_es_20012027.opus,seis\common_voice_es_18846928.opus,1
número\common_voice_es_20412790.opus,nueve\common_voice_es_20333466.opus,0
wow\common_voice_en_18512204.opus,tres\common_voice_es_19329164.opus,0
siete\common_voice_es_19502540.opus,siete\common_voice_es_20596579.opus,1
one\common_voice_en_133151.opus,one\common_voice_en_18148713.opus,1
nombre\common_voice_es_19255852.opus,nombre\common_voice_es_20782488.opus,1
número\common_voice_es_20717533.opus,cinco\common_voice_es_19353979.opus,0
ciudad\common_voice_es_20622530.opus,ciudad\common_voice_es_18355459.opus,1
uno\common_voice_es_20433344.opus,uno\common_voice_es_19294479.opus,1
tres\common_voice_es_20341840.opus,tres\common_voice_es_19682964.opus,1
tres\common_voice_es_20904134.opus,house\common_voice_en_121514.opus,0
off\common_voice_en_365414.opus,tiempo\common_voice_es_18312069.opus,0
marvin\common_voice_en_18454358.opus,color\common_voice_es_20280695.opus,0
six\common_voice_en_19489622.opus,six\common_voice_en_22327320.opus,1
número\common_voice_es_20902689.opus,uno\common_voice_es_18336375.opus,0
cuatro\common_voice_es_20692600.opus,cuatro\common_voice_es_19606510.opus,1
follow\common_voice_en_21929723.opus,sheila\common_voice_en_20920766.opus,0
nombre\common_voice_es_20003309.opus,one\common_voice_en_503356.opus,0
seven\common_voice_en_650984.opus,nine\common_voice_en_21139054.opus,0
down\common_voice_en_17914501.opus,zero\common_voice_en_18791268.opus,0
vida\common_voice_es_19120021.opus,off\common_voice_en_536218.opus,0
ocho\common_voice_es_19530281.opus,left\common_voice_en_20921438.opus,0
one\common_voice_en_215980.opus,one\common_voice_en_79822.opus,1
nine\common_voice_en_18723357.opus,four\common_voice_en_19032781.opus,0
left\common_voice_en_520014.opus,canción\common_voice_es_20898118.opus,0
forward\common_voice_en_21498929.opus,forward\common_voice_en_19760989.opus,1
cero\common_voice_es_19711299.opus,cero\common_voice_es_19633436.opus,1
canción\common_voice_es_20751545.opus,siete\common_voice_es_19151241.opus,0
cat\common_voice_en_446599.opus,cat\common_voice_en_18126323.opus,1
follow\common_voice_en_17867403.opus,follow\common_voice_en_189484.opus,1
cat\common_voice_en_573900.opus,tree\common_voice_en_18066560.opus,0
eight\common_voice_en_19182617.opus,zero\common_voice_en_21475466.opus,0
juego\common_voice_es_18540480.opus,juego\common_voice_es_20937421.opus,1
learn\common_voice_en_17283915.opus,learn\common_voice_en_17809538.opus,1
dog\common_voice_en_17730826.opus,dog\common_voice_en_533665.opus,1
one\common_voice_en_638910.opus,seis\common_voice_es_20772960.opus,0
nombre\common_voice_es_20628891.opus,siete\common_voice_es_20904825.opus,0
encuentra\common_voice_es_19377551.opus,encuentra\common_voice_es_20310008.opus,1
four\common_voice_en_685816.opus,three\common_voice_en_20132069.opus,0
forward\common_voice_en_693911.opus,bed\common_voice_en_18564002.opus,0
wow\common_voice_en_493214.opus,wow\common_voice_en_17272141.opus,1
zero\common_voice_en_19164718.opus,zero\common_voice_en_22254547.opus,1
seis\common_voice_es_19135877.opus,seis\common_voice_es_20595529.opus,1
uno\common_voice_es_20699753.opus,uno\common_voice_es_20868619.opus,1
siete\common_voice_es_19714798.opus,six\common_voice_en_6867659.opus,0
house\common_voice_en_20257766.opus,forward\common_voice_en_21303033.opus,0
eight\common_voice_en_22144812.opus,cinco\common_voice_es_19699426.opus,0
juego\common_voice_es_19714931.opus,juego\common_voice_es_20678440.opus,1
seven\common_voice_en_18900041.opus,seven\common_voice_en_650984.opus,1
five\common_voice_en_21505313.opus,eight\common_voice_en_17731351.opus,0
six\common_voice_en_19587648.opus,six\common_voice_en_90084.opus,1
happy\common_voice_en_17914428.opus,nombre\common_voice_es_19260540.opus,0
universidad\common_voice_es_19765014.opus,bed\common_voice_en_691699.opus,0
universidad\common_voice_es_20869397.opus,juego\common_voice_es_19516502.opus,0
cat\common_voice_en_137794.opus,ciudad\common_voice_es_19138285.opus,0
cuatro\common_voice_es_19604278.opus,dog\common_voice_en_2202711.opus,0
off\common_voice_en_20172129.opus,seven\common_voice_en_19376074.opus,0
nombre\common_voice_es_18573985.opus,número\common_voice_es_20307912.opus,0
dog\common_voice_en_485800.opus,dog\common_voice_en_441962.opus,1
stop\common_voice_en_106349.opus,stop\common_voice_en_19625.opus,1
eight\common_voice_en_15734937__2.opus,two\common_voice_en_22148305.opus,0
seven\common_voice_en_21884316.opus,dos\common_voice_es_19130797.opus,0
uno\common_voice_es_20819800.opus,uno\common_voice_es_18371133.opus,1
one\common_voice_en_617177.opus,one\common_voice_en_541630.opus,1
visual\common_voice_en_11659380.opus,tres\common_voice_es_20289099.opus,0
universidad\common_voice_es_19293231.opus,universidad\common_voice_es_20219823.opus,1
juego\common_voice_es_20693667.opus,juego\common_voice_es_19134377.opus,1
cinco\common_voice_es_19596155.opus,visual\common_voice_en_22219566.opus,0
stop\common_voice_en_556707.opus,tree\common_voice_en_147984.opus,0
cinco\common_voice_es_20667443.opus,down\common_voice_en_640189.opus,0
tres\common_voice_es_20019707.opus,universidad\common_voice_es_19130711.opus,0
uno\common_voice_es_20937470.opus,uno\common_voice_es_20817559.opus,1
yes\common_voice_en_17718633.opus,two\common_voice_en_657477.opus,0
marvin\common_voice_en_20877419.opus,marvin\common_voice_en_20220274.opus,1
happy\common_voice_en_21692047.opus,nueve\common_voice_es_20773109.opus,0
five\common_voice_en_19367893.opus,three\common_voice_en_537602.opus,0
six\common_voice_en_117843.opus,dos\common_voice_es_20740657.opus,0
dos\common_voice_es_19697464.opus,dos\common_voice_es_18730440.opus,1
house\common_voice_en_176932.opus,vida\common_voice_es_20717480.opus,0
two\common_voice_en_493377__2.opus,wow\common_voice_en_17910599.opus,0
juego\common_voice_es_20006842.opus,juego\common_voice_es_19571930.opus,1
nueve\common_voice_es_20709138.opus,sheila\common_voice_en_18414706.opus,0
tree\common_voice_en_601393.opus,stop\common_voice_en_512232.opus,0
tiempo\common_voice_es_18701306.opus,five\common_voice_en_652503.opus,0
juego\common_voice_es_19746091.opus,juego\common_voice_es_20908989.opus,1
one\common_voice_en_151614.opus,canción\common_voice_es_20665811.opus,0
bird\common_voice_en_542550.opus,sheila\common_voice_en_19677037.opus,0
